site_id,latitude.x,longitude.x,station_id,temp,latitude.y,longitude.y,elevation_in_meters,state,species_id,genus,species,common_name,kingdom,individual_id,phenophase_id,phenophase_description,first_yes_year,first_yes_month,first_yes_day,first_yes_doy,first_yes_julian_date,numdays_since_prior_no,last_yes_year,last_yes_month,last_yes_day,last_yes_doy,last_yes_julian_date,numdays_until_next_no,rownames(usa_npn),num_obs,doy,year
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1963,5,20,140,2438170,-9999,1963,5,20,140,2438170,-9999,1374,150,140,1963
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1964,5,22,143,2438538,-9999,1964,5,22,143,2438538,-9999,1375,150,143,1964
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1965,5,21,141,2438902,-9999,1965,5,21,141,2438902,-9999,1376,150,141,1965
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1966,5,9,129,2439255,-9999,1966,5,9,129,2439255,-9999,1377,150,129,1966
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1967,5,20,140,2439631,-9999,1967,5,20,140,2439631,-9999,1378,150,140,1967
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1968,5,26,147,2440003,-9999,1968,5,26,147,2440003,-9999,1379,150,147,1968
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1969,5,14,134,2440356,-9999,1969,5,14,134,2440356,-9999,1380,150,134,1969
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1970,5,21,141,2440728,-9999,1970,5,21,141,2440728,-9999,1381,150,141,1970
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1971,5,18,138,2441090,-9999,1971,5,18,138,2441090,-9999,1382,150,138,1971
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1972,5,14,135,2441452,-9999,1972,5,14,135,2441452,-9999,1383,150,135,1972
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1973,5,17,137,2441820,-9999,1973,5,17,137,2441820,-9999,1384,150,137,1973
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1974,5,19,139,2442187,-9999,1974,5,19,139,2442187,-9999,1385,150,139,1974
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1975,6,2,153,2442566,-9999,1975,6,2,153,2442566,-9999,1386,150,153,1975
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1976,5,15,136,2442914,-9999,1976,5,15,136,2442914,-9999,1387,150,136,1976
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1977,5,21,141,2443285,-9999,1977,5,21,141,2443285,-9999,1388,150,141,1977
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1978,5,17,137,2443646,-9999,1978,5,17,137,2443646,-9999,1389,150,137,1978
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1979,5,20,140,2444014,-9999,1979,5,20,140,2444014,-9999,1390,150,140,1979
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1980,5,16,137,2444376,-9999,1980,5,16,137,2444376,-9999,1391,150,137,1980
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1981,5,13,133,2444738,-9999,1981,5,13,133,2444738,-9999,1392,150,133,1981
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1982,5,20,140,2445110,-9999,1982,5,20,140,2445110,-9999,1393,150,140,1982
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1983,5,27,147,2445482,-9999,1983,5,27,147,2445482,-9999,1394,150,147,1983
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1984,5,17,138,2445838,-9999,1984,5,17,138,2445838,-9999,1395,150,138,1984
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1985,5,11,131,2446197,-9999,1985,5,11,131,2446197,-9999,1396,150,131,1985
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1987,5,8,128,2446924,-9999,1987,5,8,128,2446924,-9999,1397,150,128,1987
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1988,5,16,137,2447298,-9999,1988,5,16,137,2447298,-9999,1398,150,137,1988
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1989,5,7,127,2447654,-9999,1989,5,7,127,2447654,-9999,1399,150,127,1989
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1990,5,10,130,2448022,-9999,1990,5,10,130,2448022,-9999,1400,150,130,1990
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1991,6,4,155,2448412,-9999,1991,6,4,155,2448412,-9999,1401,150,155,1991
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1992,5,1,122,2448744,-9999,1992,5,1,122,2448744,-9999,1402,150,122,1992
14392,40.919998,-111.400002,USW00024120,,40.919998,-111.400002,1692,UT,36,Syringa,vulgaris,common lilac,Plantae,55785,412,First bloom (historic western lilac),1993,5,16,136,2449124,-9999,1993,5,16,136,2449124,-9999,1403,150,136,1993
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1957,3,27,86,2435925,-9999,1957,3,27,86,2435925,-9999,1404,150,86,1957
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1958,4,24,114,2436318,-9999,1958,4,24,114,2436318,-9999,1405,150,114,1958
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1959,4,16,106,2436675,-9999,1959,4,16,106,2436675,-9999,1406,150,106,1959
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1960,4,9,100,2437034,-9999,1960,4,9,100,2437034,-9999,1407,150,100,1960
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1961,4,20,110,2437410,-9999,1961,4,20,110,2437410,-9999,1408,150,110,1961
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1962,4,17,107,2437772,-9999,1962,4,17,107,2437772,-9999,1409,150,107,1962
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1963,4,8,98,2438128,-9999,1963,4,8,98,2438128,-9999,1410,150,98,1963
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1964,5,2,123,2438518,-9999,1964,5,2,123,2438518,-9999,1411,150,123,1964
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1965,5,2,122,2438883,-9999,1965,5,2,122,2438883,-9999,1412,150,122,1965
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1966,4,11,101,2439227,-9999,1966,4,11,101,2439227,-9999,1413,150,101,1966
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1968,4,18,109,2439965,-9999,1968,4,18,109,2439965,-9999,1414,150,109,1968
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1971,4,16,106,2441058,-9999,1971,4,16,106,2441058,-9999,1415,150,106,1971
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1973,4,20,110,2441793,-9999,1973,4,20,110,2441793,-9999,1417,150,110,1973
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1974,4,22,112,2442160,-9999,1974,4,22,112,2442160,-9999,1418,150,112,1974
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1975,5,10,130,2442543,-9999,1975,5,10,130,2442543,-9999,1419,150,130,1975
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1976,4,23,114,2442892,-9999,1976,4,23,114,2442892,-9999,1420,150,114,1976
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1977,4,18,108,2443252,-9999,1977,4,18,108,2443252,-9999,1421,150,108,1977
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1978,4,20,110,2443619,-9999,1978,4,20,110,2443619,-9999,1422,150,110,1978
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1979,4,23,113,2443987,-9999,1979,4,23,113,2443987,-9999,1423,150,113,1979
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1982,4,22,112,2445082,-9999,1982,4,22,112,2445082,-9999,1424,150,112,1982
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1983,5,4,124,2445459,-9999,1983,5,4,124,2445459,-9999,1425,150,124,1983
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1985,4,17,107,2446173,-9999,1985,4,17,107,2446173,-9999,1426,150,107,1985
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1986,3,30,89,2446520,-9999,1986,3,30,89,2446520,-9999,1427,150,89,1986
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1988,4,22,113,2447274,-9999,1988,4,22,113,2447274,-9999,1428,150,113,1988
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1989,4,7,97,2447624,-9999,1989,4,7,97,2447624,-9999,1429,150,97,1989
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1990,4,13,103,2447995,-9999,1990,4,13,103,2447995,-9999,1430,150,103,1990
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1992,4,12,103,2448725,-9999,1992,4,12,103,2448725,-9999,1432,150,103,1992
14402,38.279999,-111.269997,USC00425148,,38.279999,-111.269997,1646,UT,36,Syringa,vulgaris,common lilac,Plantae,55795,412,First bloom (historic western lilac),1993,4,16,106,2449094,-9999,1993,4,16,106,2449094,-9999,1433,150,106,1993
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1957,5,2,122,2435961,-9999,1957,5,2,122,2435961,-9999,1434,150,122,1957
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1958,4,30,120,2436324,-9999,1958,4,30,120,2436324,-9999,1435,150,120,1958
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1961,4,30,120,2437420,-9999,1961,4,30,120,2437420,-9999,1436,150,120,1961
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1962,4,20,110,2437775,-9999,1962,4,20,110,2437775,-9999,1437,150,110,1962
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1963,5,3,123,2438153,-9999,1963,5,3,123,2438153,-9999,1438,150,123,1963
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1964,5,12,133,2438528,-9999,1964,5,12,133,2438528,-9999,1439,150,133,1964
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1965,4,29,119,2438880,-9999,1965,4,29,119,2438880,-9999,1440,150,119,1965
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1966,4,24,114,2439240,-9999,1966,4,24,114,2439240,-9999,1441,150,114,1966
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1968,5,2,123,2439979,-9999,1968,5,2,123,2439979,-9999,1442,150,123,1968
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1969,4,24,114,2440336,-9999,1969,4,24,114,2440336,-9999,1443,150,114,1969
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1970,5,9,129,2440716,-9999,1970,5,9,129,2440716,-9999,1444,150,129,1970
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1971,4,14,104,2441056,-9999,1971,4,14,104,2441056,-9999,1445,150,104,1971
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1973,5,6,126,2441809,-9999,1973,5,6,126,2441809,-9999,1446,150,126,1973
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1974,4,23,113,2442161,-9999,1974,4,23,113,2442161,-9999,1447,150,113,1974
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1975,5,14,134,2442547,-9999,1975,5,14,134,2442547,-9999,1448,150,134,1975
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1976,4,30,121,2442899,-9999,1976,4,30,121,2442899,-9999,1449,150,121,1976
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1977,4,25,115,2443259,-9999,1977,4,25,115,2443259,-9999,1450,150,115,1977
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1978,4,15,105,2443614,-9999,1978,4,15,105,2443614,-9999,1451,150,105,1978
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1979,4,28,118,2443992,-9999,1979,4,28,118,2443992,-9999,1452,150,118,1979
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1980,4,29,120,2444359,-9999,1980,4,29,120,2444359,-9999,1453,150,120,1980
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1981,4,23,113,2444718,-9999,1981,4,23,113,2444718,-9999,1454,150,113,1981
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1983,5,6,126,2445461,-9999,1983,5,6,126,2445461,-9999,1455,150,126,1983
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1984,5,12,133,2445833,-9999,1984,5,12,133,2445833,-9999,1456,150,133,1984
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1985,4,16,106,2446172,-9999,1985,4,16,106,2446172,-9999,1457,150,106,1985
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1986,4,5,95,2446526,-9999,1986,4,5,95,2446526,-9999,1458,150,95,1986
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1987,4,21,111,2446907,-9999,1987,4,21,111,2446907,-9999,1459,150,111,1987
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1988,4,28,119,2447280,-9999,1988,4,28,119,2447280,-9999,1460,150,119,1988
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1989,4,10,100,2447627,-9999,1989,4,10,100,2447627,-9999,1461,150,100,1989
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1990,4,16,106,2447998,-9999,1990,4,16,106,2447998,-9999,1462,150,106,1990
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1992,4,9,100,2448722,-9999,1992,4,9,100,2448722,-9999,1463,150,100,1992
14421,39.380001,-112.330002,USC00426357,,39.380001,-112.330002,1547,UT,36,Syringa,vulgaris,common lilac,Plantae,55814,412,First bloom (historic western lilac),1994,4,17,107,2449460,-9999,1994,4,17,107,2449460,-9999,1464,150,107,1994
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1957,5,19,139,2435978,-9999,1957,5,19,139,2435978,-9999,1465,150,139,1957
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1958,5,20,140,2436344,-9999,1958,5,20,140,2436344,-9999,1466,150,140,1958
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1959,6,1,152,2436721,-9999,1959,6,1,152,2436721,-9999,1467,150,152,1959
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1960,6,1,153,2437087,-9999,1960,6,1,153,2437087,-9999,1468,150,153,1960
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1961,5,26,146,2437446,-9999,1961,5,26,146,2437446,-9999,1469,150,146,1961
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1962,5,31,151,2437816,-9999,1962,5,31,151,2437816,-9999,1470,150,151,1962
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1963,5,25,145,2438175,-9999,1963,5,25,145,2438175,-9999,1471,150,145,1963
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1964,6,3,155,2438550,-9999,1964,6,3,155,2438550,-9999,1472,150,155,1964
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1965,5,24,144,2438905,-9999,1965,5,24,144,2438905,-9999,1473,150,144,1965
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1966,5,20,140,2439266,-9999,1966,5,20,140,2439266,-9999,1474,150,140,1966
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1967,5,27,147,2439638,-9999,1967,5,27,147,2439638,-9999,1475,150,147,1967
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1968,5,26,147,2440003,-9999,1968,5,26,147,2440003,-9999,1476,150,147,1968
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1969,5,20,140,2440362,-9999,1969,5,20,140,2440362,-9999,1477,150,140,1969
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1970,5,27,147,2440734,-9999,1970,5,27,147,2440734,-9999,1478,150,147,1970
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1971,5,24,144,2441096,-9999,1971,5,24,144,2441096,-9999,1479,150,144,1971
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1972,5,25,146,2441463,-9999,1972,5,25,146,2441463,-9999,1480,150,146,1972
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1973,5,19,139,2441822,-9999,1973,5,19,139,2441822,-9999,1481,150,139,1973
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1975,5,31,151,2442564,-9999,1975,5,31,151,2442564,-9999,1483,150,151,1975
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1976,6,7,159,2442937,-9999,1976,6,7,159,2442937,-9999,1484,150,159,1976
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1980,5,14,135,2444374,-9999,1980,5,14,135,2444374,-9999,1486,150,135,1980
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1981,5,26,146,2444751,-9999,1981,5,26,146,2444751,-9999,1487,150,146,1981
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1982,5,31,151,2445121,-9999,1982,5,31,151,2445121,-9999,1488,150,151,1982
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1983,5,23,143,2445478,-9999,1983,5,23,143,2445478,-9999,1489,150,143,1983
14497,48.650002,-118.730003,USC00456974,,48.650002,-118.730003,793,WA,36,Syringa,vulgaris,common lilac,Plantae,55890,412,First bloom (historic western lilac),1984,6,4,156,2445856,-9999,1984,6,4,156,2445856,-9999,1490,150,156,1984
